0,tcp,ssh,OTH,154,0,0,0,0,22,22,0.00,0.00,0.00,0.00,1.00,0.00,0.00,24,22,0.92,0.08,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,ssh,OTH,154,0,0,0,0,23,23,0.00,0.00,0.00,0.00,1.00,0.00,0.00,25,23,0.92,0.08,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,ssh,OTH,154,0,0,0,0,24,24,0.00,0.00,0.00,0.00,1.00,0.00,0.00,26,24,0.92,0.08,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,ssh,OTH,154,0,0,0,0,25,25,0.00,0.00,0.00,0.00,1.00,0.00,0.00,27,25,0.93,0.07,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,ssh,OTH,154,0,0,0,0,26,26,0.00,0.00,0.00,0.00,1.00,0.00,0.00,28,26,0.93,0.07,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,ssh,OTH,154,0,0,0,0,27,27,0.00,0.00,0.00,0.00,1.00,0.00,0.00,29,27,0.93,0.07,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,ssh,OTH,154,0,0,0,0,28,28,0.00,0.00,0.00,0.00,1.00,0.00,0.00,30,28,0.93,0.07,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,ssh,OTH,154,0,0,0,0,29,29,0.00,0.00,0.00,0.00,1.00,0.00,0.00,31,29,0.94,0.06,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,ssh,OTH,154,0,0,0,0,30,30,0.00,0.00,0.00,0.00,1.00,0.00,0.00,32,30,0.94,0.06,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,ssh,OTH,154,0,0,0,0,31,31,0.00,0.00,0.00,0.00,1.00,0.00,0.00,33,31,0.94,0.06,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,ssh,OTH,154,0,0,0,0,32,32,0.00,0.00,0.00,0.00,1.00,0.00,0.00,34,32,0.94,0.06,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,ssh,OTH,154,0,0,0,0,33,33,0.00,0.00,0.00,0.00,1.00,0.00,0.00,35,33,0.94,0.06,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,ssh,OTH,154,0,0,0,0,34,34,0.00,0.00,0.00,0.00,1.00,0.00,0.00,36,34,0.94,0.06,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,ssh,OTH,154,0,0,0,0,35,35,0.00,0.00,0.00,0.00,1.00,0.00,0.00,37,35,0.95,0.05,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,ssh,OTH,154,0,0,0,0,36,36,0.00,0.00,0.00,0.00,1.00,0.00,0.00,38,36,0.95,0.05,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,ssh,OTH,154,0,0,0,0,37,37,0.00,0.00,0.00,0.00,1.00,0.00,0.00,39,37,0.95,0.05,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,ssh,OTH,154,0,0,0,0,38,38,0.00,0.00,0.00,0.00,1.00,0.00,0.00,40,38,0.95,0.05,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,ssh,OTH,154,0,0,0,0,39,39,0.00,0.00,0.00,0.00,1.00,0.00,0.00,41,39,0.95,0.05,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,ssh,OTH,154,0,0,0,0,40,40,0.00,0.00,0.00,0.00,1.00,0.00,0.00,42,40,0.95,0.05,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,http_443,OTH,123,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,4,17,1.00,0.00,0.22,0.76,0.00,0.00,0.00,0.00
0,tcp,other,OTH,60,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14,14,1.00,0.00,0.93,0.00,0.00,0.00,0.00,0.00
0,tcp,other,OTH,125,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,15,15,1.00,0.00,0.94,0.00,0.00,0.00,0.00,0.00
0,tcp,http_443,OTH,54,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,5,18,1.00,0.00,0.26,0.72,0.00,0.00,0.00,0.00
0,tcp,http_443,SF,2720,2150,0,0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1,19,1.00,0.00,0.00,0.95,0.00,0.00,0.00,0.00
0,tcp,other,OTH,78,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16,16,1.00,0.00,0.94,0.00,0.00,0.00,0.00,0.00
0,tcp,http_443,OTH,82,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0,20,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0,tcp,other,OTH,60,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,17,17,1.00,0.00,0.94,0.00,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,2097,6822,0,0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1,21,1.00,0.00,0.00,0.95,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,3132,62534,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,0.67,2,22,1.00,0.00,0.00,0.91,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,2,4,0.00,0.00,0.00,0.00,1.00,0.00,0.50,3,23,1.00,0.00,0.00,0.87,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,3,5,0.00,0.00,0.00,0.00,1.00,0.00,0.40,4,24,1.00,0.00,0.00,0.83,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,4,6,0.00,0.00,0.00,0.00,1.00,0.00,0.33,5,25,1.00,0.00,0.00,0.80,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,5,7,0.00,0.00,0.00,0.00,1.00,0.00,0.29,6,26,1.00,0.00,0.00,0.77,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,6,8,0.00,0.00,0.00,0.00,1.00,0.00,0.25,7,27,1.00,0.00,0.00,0.74,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,7,9,0.00,0.00,0.00,0.00,1.00,0.00,0.22,8,28,1.00,0.00,0.00,0.71,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,8,10,0.00,0.00,0.00,0.00,1.00,0.00,0.20,9,29,1.00,0.00,0.00,0.69,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,9,11,0.00,0.00,0.00,0.00,1.00,0.00,0.18,10,30,1.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,10,12,0.00,0.00,0.00,0.00,1.00,0.00,0.17,11,31,1.00,0.00,0.00,0.65,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,953,1604,0,0,0,11,13,0.00,0.00,0.00,0.00,1.00,0.00,0.15,12,32,1.00,0.00,0.00,0.62,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,953,1604,0,0,0,12,14,0.00,0.00,0.00,0.00,1.00,0.00,0.14,13,33,1.00,0.00,0.00,0.61,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,953,1604,0,0,0,13,15,0.00,0.00,0.00,0.00,1.00,0.00,0.13,14,34,1.00,0.00,0.00,0.59,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,14,16,0.00,0.00,0.00,0.00,1.00,0.00,0.12,15,35,1.00,0.00,0.00,0.57,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,2875,15450,0,0,0,15,17,0.00,0.00,0.00,0.00,1.00,0.00,0.12,16,36,1.00,0.00,0.00,0.56,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,16,18,0.00,0.00,0.00,0.00,1.00,0.00,0.11,17,37,1.00,0.00,0.00,0.54,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,17,19,0.00,0.00,0.00,0.00,1.00,0.00,0.11,18,38,1.00,0.00,0.00,0.53,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,953,1604,0,0,0,18,20,0.00,0.00,0.00,0.00,1.00,0.00,0.10,19,39,1.00,0.00,0.00,0.51,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,953,3154,0,0,0,19,21,0.00,0.00,0.00,0.00,1.00,0.00,0.10,20,40,1.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,953,2974,0,0,0,20,22,0.00,0.00,0.00,0.00,1.00,0.00,0.09,21,41,1.00,0.00,0.00,0.49,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,953,1604,0,0,0,21,23,0.00,0.00,0.00,0.00,1.00,0.00,0.09,22,42,1.00,0.00,0.00,0.48,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,953,3154,0,0,0,22,24,0.00,0.00,0.00,0.00,1.00,0.00,0.08,23,43,1.00,0.00,0.00,0.47,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,23,25,0.00,0.00,0.00,0.00,1.00,0.00,0.08,24,44,1.00,0.00,0.00,0.45,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,24,26,0.00,0.00,0.00,0.00,1.00,0.00,0.08,25,45,1.00,0.00,0.00,0.44,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,25,27,0.00,0.00,0.00,0.00,1.00,0.00,0.07,26,46,1.00,0.00,0.00,0.43,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,26,28,0.00,0.00,0.00,0.00,1.00,0.00,0.07,27,47,1.00,0.00,0.00,0.43,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,27,29,0.00,0.00,0.00,0.00,1.00,0.00,0.07,28,48,1.00,0.00,0.00,0.42,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,28,30,0.00,0.00,0.00,0.00,1.00,0.00,0.07,29,49,1.00,0.00,0.00,0.41,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,29,31,0.00,0.00,0.00,0.00,1.00,0.00,0.06,30,50,1.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,0,32,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0,51,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,30,33,0.00,0.00,0.00,0.00,1.00,0.00,0.09,31,52,1.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,31,34,0.00,0.00,0.00,0.00,1.00,0.00,0.09,32,53,1.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,0,35,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0,54,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0,tcp,http_443,RSTO,128,60,0,0,0,1,36,0.00,0.00,0.00,0.00,1.00,0.00,0.97,1,55,1.00,0.00,0.00,0.98,0.00,0.00,0.00,0.00
0,tcp,http_443,OTH,93,0,0,0,0,0,37,0.00,0.00,0.00,0.00,0.00,0.00,1.00,10,56,1.00,0.00,0.18,0.82,0.00,0.00,0.00,0.00
0,tcp,other,OTH,60,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18,18,1.00,0.00,0.95,0.00,0.00,0.00,0.00,0.00
0,tcp,other,OTH,93,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,19,19,1.00,0.00,0.95,0.00,0.00,0.00,0.00,0.00
0,tcp,http_443,OTH,54,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,11,57,1.00,0.00,0.19,0.81,0.00,0.00,0.00,0.00
0,tcp,http_443,OTH,123,0,0,0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,1.00,6,58,1.00,0.00,0.10,0.90,0.00,0.00,0.00,0.00
0,tcp,other,OTH,60,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,20,1.00,0.00,0.95,0.00,0.00,0.00,0.00,0.00
0,tcp,other,OTH,125,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,21,21,1.00,0.00,0.95,0.00,0.00,0.00,0.00,0.00
0,tcp,http_443,OTH,54,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,7,59,1.00,0.00,0.12,0.88,0.00,0.00,0.00,0.00
65,tcp,http_443,SF,2737,1410,0,0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,1.00,33,60,1.00,0.00,0.00,0.45,0.00,0.00,0.00,0.00
0,tcp,http,RSTO,1287,15279,0,0,0,40,0,0.00,0.00,0.00,0.00,0.00,1.00,0.00,43,2,0.05,0.95,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,http,RSTO,739,3972,0,0,0,41,1,0.00,0.00,0.00,0.00,0.02,0.98,0.00,44,3,0.07,0.93,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,http,RSTO,715,3119,0,0,0,42,2,0.00,0.00,0.00,0.00,0.05,0.95,0.00,45,4,0.09,0.91,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,ssh,OTH,154,0,0,0,0,43,40,0.00,0.00,0.00,0.00,0.93,0.07,0.00,46,41,0.89,0.11,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,ssh,OTH,154,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,47,42,0.89,0.11,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,ssh,OTH,154,0,0,0,0,2,2,0.00,0.00,0.00,0.00,1.00,0.00,0.00,48,43,0.90,0.10,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,ssh,OTH,154,0,0,0,0,3,3,0.00,0.00,0.00,0.00,1.00,0.00,0.00,49,44,0.90,0.10,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,ssh,OTH,154,0,0,0,0,4,4,0.00,0.00,0.00,0.00,1.00,0.00,0.00,50,45,0.90,0.10,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,ssh,OTH,154,0,0,0,0,5,5,0.00,0.00,0.00,0.00,1.00,0.00,0.00,51,46,0.90,0.10,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,ssh,OTH,154,0,0,0,0,6,6,0.00,0.00,0.00,0.00,1.00,0.00,0.00,52,47,0.90,0.10,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,ssh,OTH,154,0,0,0,0,7,7,0.00,0.00,0.00,0.00,1.00,0.00,0.00,53,48,0.91,0.09,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,ssh,OTH,154,0,0,0,0,8,8,0.00,0.00,0.00,0.00,1.00,0.00,0.00,54,49,0.91,0.09,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,ssh,OTH,154,0,0,0,0,9,9,0.00,0.00,0.00,0.00,1.00,0.00,0.00,55,50,0.91,0.09,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,ssh,OTH,154,0,0,0,0,10,10,0.00,0.00,0.00,0.00,1.00,0.00,0.00,56,51,0.91,0.09,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,ssh,OTH,154,0,0,0,0,11,11,0.00,0.00,0.00,0.00,1.00,0.00,0.00,57,52,0.91,0.09,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,ssh,OTH,154,0,0,0,0,12,12,0.00,0.00,0.00,0.00,1.00,0.00,0.00,58,53,0.91,0.09,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,ssh,OTH,154,0,0,0,0,13,13,0.00,0.00,0.00,0.00,1.00,0.00,0.00,59,54,0.92,0.08,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,ssh,OTH,154,0,0,0,0,14,14,0.00,0.00,0.00,0.00,1.00,0.00,0.00,60,55,0.92,0.08,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,ssh,OTH,154,0,0,0,0,15,15,0.00,0.00,0.00,0.00,1.00,0.00,0.00,61,56,0.92,0.08,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,ssh,OTH,154,0,0,0,0,16,16,0.00,0.00,0.00,0.00,1.00,0.00,0.00,62,57,0.92,0.08,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,ssh,OTH,154,0,0,0,0,17,17,0.00,0.00,0.00,0.00,1.00,0.00,0.00,63,58,0.92,0.08,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,ssh,OTH,154,0,0,0,0,18,18,0.00,0.00,0.00,0.00,1.00,0.00,0.00,64,59,0.92,0.08,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,ssh,OTH,154,0,0,0,0,19,19,0.00,0.00,0.00,0.00,1.00,0.00,0.00,65,60,0.92,0.08,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,ssh,OTH,154,0,0,0,0,20,20,0.00,0.00,0.00,0.00,1.00,0.00,0.00,66,61,0.92,0.08,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,ssh,OTH,154,0,0,0,0,21,21,0.00,0.00,0.00,0.00,1.00,0.00,0.00,67,62,0.93,0.07,0.00,0.00,0.00,0.00,0.00,0.00
0,tcp,ssh,OTH,154,0,0,0,0,22,22,0.00,0.00,0.00,0.00,1.00,0.00,0.00,68,63,0.93,0.07,0.00,0.00,0.00,0.00,0.00,0.00
